step,left_pos_err_m,left_rot_err_deg,right_pos_err_m,right_rot_err_deg,left_joint_track_err,right_joint_track_err,left_near_limit_ratio,right_near_limit_ratio
193,0.08915750285085242,142.70506063501827,0.04683717651095538,92.82888512746747,0.12670844793319702,0.5282403826713562,0.2857142984867096,0.2857142984867096
194,0.08968207784600894,137.45161509319252,0.04720620355582323,98.33668296666889,0.40102440118789673,0.1268770545721054,0.2857142984867096,0.2857142984867096
195,0.08680602534060876,142.45809174925046,0.048097757125072596,99.25232021881541,0.12019325792789459,0.560766875743866,0.2857142984867096,0.2857142984867096
196,0.08520419021911056,137.24120470470083,0.04887142687640443,98.06790738356884,0.39237576723098755,0.13336540758609772,0.2857142984867096,0.2857142984867096
197,0.08065994059965706,142.3797236137451,0.05084187625557455,98.59278615131636,0.11736585944890976,0.598422646522522,0.2857142984867096,0.2857142984867096
198,0.07937989231160875,137.94472562397368,0.05185012122783081,96.26406867609835,0.39024487137794495,0.14194677770137787,0.2857142984867096,0.2857142984867096
199,0.07380294510480248,141.85729060605598,0.0533341542498366,102.24959832637967,0.11530794203281403,0.6231268644332886,0.2857142984867096,0.2857142984867096
200,0.07284045517098481,136.28004571298044,0.05380505802525041,106.21411942261987,0.3862932324409485,0.1449834406375885,0.2857142984867096,0.2857142984867096
201,0.06858885598458009,140.34481269594556,0.05504333130206803,109.98557337544362,0.11586955189704895,0.6377615332603455,0.2857142984867096,0.2857142984867096
202,0.06931754806436645,134.90240997580742,0.05528368754567824,117.14705420673872,0.3866647481918335,0.1440994143486023,0.2857142984867096,0.2857142984867096
203,0.06810996846384873,139.25236066903418,0.05604829138225859,116.72969207032313,0.11766078323125839,0.6391674876213074,0.2857142984867096,0.2857142984867096
204,0.07016493392613257,133.62762611088047,0.05555724462237586,119.26042478204643,0.3872288465499878,0.14030559360980988,0.2857142984867096,0.2857142984867096
205,0.07072369459004821,138.86594462969188,0.056029437923645675,117.10887287896887,0.1165909543633461,0.6321897506713867,0.2857142984867096,0.2857142984867096
206,0.0734011830398722,133.52010456837078,0.05531363600151703,115.85425765446045,0.38821324706077576,0.13764798641204834,0.2857142984867096,0.2857142984867096
207,0.07384375005793924,138.03569734303338,0.055382854161359546,117.25321587606551,0.11328388750553131,0.6192914843559265,0.2857142984867096,0.2857142984867096
208,0.07662696001503234,133.70282904298523,0.05377098330989066,112.5598154780955,0.37999454140663147,0.13291625678539276,0.2857142984867096,0.2857142984867096
209,0.07634606280209738,138.0238849466463,0.05316448406657606,113.35281154635423,0.11073119193315506,0.5954868197441101,0.2857142984867096,0.2857142984867096
210,0.077502322504252,132.74773951722142,0.05088646219760941,113.5371199180652,0.3811672627925873,0.12776967883110046,0.2857142984867096,0.2857142984867096
211,0.07529087933669647,137.22828935317463,0.050688768239277635,116.37995657824779,0.11256560683250427,0.5776206851005554,0.2857142984867096,0.2857142984867096
212,0.07607770217024991,131.47344739522097,0.04937603970025389,117.57591893125957,0.38704627752304077,0.12672486901283264,0.2857142984867096,0.2857142984867096
213,0.07364747003942532,135.57288594066216,0.04914458776968301,121.93228541579926,0.1155375987291336,0.56389319896698,0.2857142984867096,0.2857142984867096
214,0.07419306395738871,131.31215910882656,0.04934183755530642,119.3599143005511,0.39064034819602966,0.1272059828042984,0.2857142984867096,0.2857142984867096
215,0.07300078760296232,136.48039739119378,0.049461946112036206,120.90043955230595,0.11704559624195099,0.5603675842285156,0.2857142984867096,0.2857142984867096
216,0.07451403168612993,132.61145176308239,0.05022825307454959,111.4056902276501,0.39958497881889343,0.1274426430463791,0.2857142984867096,0.2857142984867096
217,0.07360720298412839,137.88166654467832,0.050393172987394506,109.66213204254196,0.11852613091468811,0.5485961437225342,0.2857142984867096,0.2857142984867096
218,0.07580471768662704,133.5331989803899,0.05204461123643077,104.84408901853628,0.4092709720134735,0.12543627619743347,0.2857142984867096,0.2857142984867096
219,0.0758834451712764,138.93715189525392,0.052378817641784356,104.74687582681977,0.1228247657418251,0.5320485234260559,0.2857142984867096,0.2857142984867096
220,0.07888286979416392,134.8040337615013,0.05417435580383909,99.20897593930975,0.41996413469314575,0.12059178203344345,0.2857142984867096,0.2857142984867096
221,0.07890254819373348,140.10564556534797,0.05373272138956346,98.13273603389578,0.12241143733263016,0.502256453037262,0.2857142984867096,0.2857142984867096
222,0.08204085434224323,135.25272524340394,0.05635613903778317,101.78758644200718,0.41723302006721497,0.11681525409221649,0.2857142984867096,0.2857142984867096
223,0.0807729275513325,139.8112997122216,0.05623031967700632,79.0925057441326,0.11680663377046585,0.4930049180984497,0.2857142984867096,0.2857142984867096
224,0.08154705391014466,134.84055486891023,0.05700832684334176,113.38999949908614,0.40852001309394836,0.11386088281869888,0.2857142984867096,0.2857142984867096
225,0.07883434933871737,139.66292800102033,0.05520606661784085,81.40868532433502,0.11431419849395752,0.46592459082603455,0.2857142984867096,0.2857142984867096
226,0.07860322678170235,134.64786500055928,0.05521840187931549,76.96883371579239,0.4030710458755493,0.10777364671230316,0.2857142984867096,0.2857142984867096
227,0.07605141507940376,139.21822333148845,0.053110858831131355,72.81902480276287,0.11516197770833969,0.44090381264686584,0.2857142984867096,0.2857142984867096
228,0.07640773168059245,134.1897962251227,0.0527436199195474,36.743295994094254,0.40897834300994873,0.10110518336296082,0.2857142984867096,0.2857142984867096
229,0.0737879939117201,138.58348729177567,0.04996842972570541,78.64157606106892,0.11592505127191544,0.4148612916469574,0.2857142984867096,0.2857142984867096
230,0.07368264119196626,133.76283773454338,0.049104114442450934,40.538542751036424,0.410315603017807,0.0980052724480629,0.2857142984867096,0.2857142984867096
231,0.07160523662397185,138.16434849767955,0.04511531243073657,25.422933371542918,0.11696527153253555,0.395321786403656,0.2857142984867096,0.2857142984867096
232,0.0724615193509943,133.74901850965742,0.04409528484246734,37.415738189397764,0.4124840199947357,0.0942779928445816,0.2857142984867096,0.2857142984867096
233,0.07103232507512948,138.18161319610374,0.04163282349548277,38.05824406410842,0.11479566991329193,0.3864409029483795,0.2857142984867096,0.2857142984867096
234,0.07255265070482513,133.5936625091311,0.04082424312720962,34.72003343795598,0.40003854036331177,0.09381011128425598,0.2857142984867096,0.2857142984867096
235,0.07273510742665569,138.64438519388827,0.0390728149483274,30.217844568324903,0.11260412633419037,0.3851587474346161,0.2857142984867096,0.2857142984867096
236,0.0751124538658209,133.08683717628867,0.03825872428586711,35.97154423181278,0.39919808506965637,0.09479676187038422,0.2857142984867096,0.2857142984867096
237,0.07467055255117476,138.30801923181022,0.03728477214877074,31.294993348146292,0.1132315844297409,0.37899044156074524,0.2857142984867096,0.2857142984867096
238,0.07576917587928057,133.04021951172018,0.03720358502472315,32.719106491730784,0.39874374866485596,0.095401331782341,0.2857142984867096,0.2857142984867096
239,0.07451248654878977,138.23255063794122,0.037794160295080724,30.519187111160978,0.11256106197834015,0.3841158449649811,0.2857142984867096,0.2857142984867096
240,0.07499067184960405,133.37192900194523,0.037933711425534096,41.683780648218075,0.3940337896347046,0.09936264902353287,0.2857142984867096,0.2857142984867096
241,0.07277287294908691,138.52914466648718,0.03960814915279338,82.30312606957554,0.10987111926078796,0.3967190980911255,0.2857142984867096,0.2857142984867096
242,0.07307631516120071,133.6691680443732,0.04120035392787207,108.88790494913556,0.38622134923934937,0.11159303039312363,0.2857142984867096,0.2857142984867096
243,0.07016324212919978,138.54923941073105,0.04312934186640727,80.23407482257656,0.10666043311357498,0.44056573510169983,0.2857142984867096,0.2857142984867096
244,0.06981160903767185,133.51389465466798,0.04318969332936238,107.38096600566645,0.37882155179977417,0.12142413854598999,0.2857142984867096,0.2857142984867096
245,0.0664145752622335,137.74578887836978,0.04432553889545803,109.99998722086875,0.1055779680609703,0.466775506734848,0.2857142984867096,0.2857142984867096
246,0.06594867495456506,132.69035980891076,0.04293143794058959,79.28885963206857,0.37773028016090393,0.12001893669366837,0.2857142984867096,0.2857142984867096
247,0.0640775252149941,137.73967990417046,0.043264531251787024,77.27958114334467,0.10937318205833435,0.44314655661582947,0.2857142984867096,0.2857142984867096
248,0.06484959038658716,132.13316611024092,0.041994993189825885,63.41579692457006,0.3930615186691284,0.11096107959747314,0.2857142984867096,0.2857142984867096
249,0.06361709217333864,137.51595622877812,0.04298616478813844,67.40285059031217,0.11460515111684799,0.41749173402786255,0.2857142984867096,0.2857142984867096
250,0.06620713002357803,132.45770915593516,0.04294364187945276,87.87366669009708,0.3979840576648712,0.11252126097679138,0.2857142984867096,0.2857142984867096
251,0.06625629095801551,137.10432559132659,0.044174955519042026,93.78799173216983,0.11184899508953094,0.4346328675746918,0.2857142984867096,0.2857142984867096
252,0.0703333941488312,133.32841774447485,0.044428268502359064,92.08032886034779,0.3933085501194,0.12598013877868652,0.2857142984867096,0.2857142984867096
253,0.07089292603740348,138.37609125786813,0.0454943273904037,91.47974762175613,0.10772284120321274,0.48354363441467285,0.2857142984867096,0.2857142984867096
254,0.07353048623267651,134.2312630077656,0.04500722398512191,89.72156582008293,0.38263994455337524,0.13733232021331787,0.2857142984867096,0.2857142984867096
255,0.0727922174042944,139.30875206066997,0.04452659205431028,89.02999339751537,0.10499893873929977,0.5047568082809448,0.2857142984867096,0.2857142984867096
256,0.07315866401090011,134.25097604490995,0.04361298504520478,90.13174191566182,0.37584882974624634,0.13579945266246796,0.2857142984867096,0.2857142984867096
257,0.07073708811210028,138.35064991767592,0.0428189066587598,90.64311055891795,0.1060870811343193,0.5029996037483215,0.2857142984867096,0.2857142984867096
258,0.06961310569944332,133.42820439132433,0.041981883791983136,91.07777787011852,0.37359002232551575,0.12901651859283447,0.2857142984867096,0.2857142984867096
259,0.06785666981754647,137.71244809703555,0.04234225137658925,92.23140188279663,0.10852642357349396,0.49453723430633545,0.2857142984867096,0.2857142984867096
260,0.06687470996360209,133.0783019414199,0.04134476422921043,87.97855645053897,0.38107961416244507,0.12270413339138031,0.2857142984867096,0.2857142984867096
261,0.06493256626303893,137.20318074707333,0.04139407545795982,90.03466361219553,0.11200239509344101,0.46362078189849854,0.2857142984867096,0.2857142984867096
262,0.06590369063797813,132.08304350538623,0.041941234568825356,90.37304069719761,0.3954142928123474,0.11767090857028961,0.2857142984867096,0.2857142984867096
263,0.06547099256397183,137.10711464592552,0.04206223932354347,87.9564461427058,0.11499710381031036,0.438346803188324,0.2857142984867096,0.2857142984867096
264,0.06741290744619136,132.82436220704594,0.04394077786259732,87.33169060042256,0.4011494815349579,0.1148088276386261,0.2857142984867096,0.2857142984867096
265,0.06830670510663628,137.2802932162405,0.04481810349048748,91.54089632067934,0.11359111219644547,0.4368712902069092,0.2857142984867096,0.2857142984867096
266,0.07182280499005769,132.59092233228031,0.04775484216642013,90.50465230290807,0.3969803750514984,0.11659101396799088,0.2857142984867096,0.2857142984867096
267,0.07258493785757127,137.77147715733554,0.048545978782013166,87.96488473553612,0.10989735275506973,0.44176894426345825,0.2857142984867096,0.2857142984867096
268,0.07541831883910599,133.53264435419072,0.050385131363926666,85.45619652975715,0.3895776867866516,0.11554445326328278,0.2857142984867096,0.2857142984867096
269,0.07488682578297472,138.2302804880586,0.049981754293628784,81.8403472186763,0.10834159702062607,0.4334007799625397,0.2857142984867096,0.2857142984867096
270,0.07515420363975517,133.33343717990005,0.05070549787327181,78.79704502159619,0.3888673186302185,0.11165821552276611,0.2857142984867096,0.2857142984867096
271,0.07282395598711117,137.46513369611597,0.04899505194721996,66.55587340664907,0.10978880524635315,0.42100363969802856,0.2857142984867096,0.2857142984867096
272,0.07183850838792213,133.13199143843147,0.047511177300765255,65.61451274542242,0.39699116349220276,0.10242746025323868,0.2857142984867096,0.2857142984867096
273,0.06965045895410814,137.4004485586278,0.04561551377566346,57.37399595388845,0.11349509656429291,0.3885480463504791,0.2857142984867096,0.2857142984867096
274,0.0692628985835548,132.9581686473519,0.045588387701735116,54.411442709997324,0.40019458532333374,0.10059190541505814,0.2857142984867096,0.2857142984867096
275,0.06798921859511303,137.17106946049654,0.0438682150570176,43.37409564034634,0.11320236325263977,0.3865382969379425,0.2857142984867096,0.2857142984867096
276,0.06935191987536748,132.50422773468392,0.0430518475911009,41.96446179369897,0.40361201763153076,0.10062555968761444,0.2857142984867096,0.2857142984867096
277,0.06962949185204152,136.9124258918025,0.04100096792407927,40.835667060344015,0.11481113731861115,0.3813574016094208,0.2857142984867096,0.2857142984867096
278,0.07234049982583805,132.00242256638595,0.04068260702131045,40.68046011783576,0.4060225188732147,0.10265018790960312,0.2857142984867096,0.2857142984867096
279,0.07280892258883602,136.13156498325705,0.03845193071904021,40.16380978412357,0.11434604227542877,0.3806982934474945,0.2857142984867096,0.2857142984867096
280,0.07550619936047369,131.60200009231804,0.03739968194697918,39.30664756811029,0.40514034032821655,0.10062535852193832,0.2857142984867096,0.2857142984867096
281,0.07477026028499496,136.31652418621178,0.03570244601339417,38.09208977735542,0.11230581998825073,0.37244197726249695,0.2857142984867096,0.2857142984867096
282,0.07531009293307404,131.5051763333391,0.03518784375668774,40.41096624302883,0.39768531918525696,0.09933970868587494,0.2857142984867096,0.2857142984867096
283,0.0750174579219617,136.04573857559902,0.03552314775674867,37.10473727691644,0.11331143230199814,0.38235729932785034,0.2857142984867096,0.2857142984867096
284,0.07460212263533299,131.21725985789877,0.034924064007313495,37.2733795031105,0.40435677766799927,0.09989859163761139,0.2857142984867096,0.2857142984867096
285,0.07349130252367335,136.0513596395457,0.03569243152792174,37.072837011490144,0.11335478723049164,0.375001460313797,0.2857142984867096,0.2857142984867096
286,0.07337525623439398,131.16118441114995,0.03612553785887819,40.66919761460288,0.4002020061016083,0.10295997560024261,0.2857142984867096,0.2857142984867096
287,0.07195855756691055,135.53370297560352,0.03835465894497246,37.29471133754859,0.10969281941652298,0.40119826793670654,0.2857142984867096,0.2857142984867096
288,0.07228776586449398,130.76568911118943,0.039230422132046465,71.47019902759354,0.39226973056793213,0.1145298182964325,0.2857142984867096,0.2857142984867096
289,0.07075212809617121,135.16426504040425,0.04112864103691577,54.92216195592642,0.10715146362781525,0.43096837401390076,0.2857142984867096,0.2857142984867096
290,0.07028318722872319,130.4595948124846,0.04108282529846343,73.5876517818358,0.3856412470340729,0.12175936996936798,0.2857142984867096,0.2857142984867096
291,0.0682327310935758,134.94840602046582,0.04294362696584141,83.76081451690663,0.10700657963752747,0.4508259892463684,0.2857142984867096,0.2857142984867096
292,0.06799368149650492,130.1173992919147,0.042776841096265575,67.70113574090837,0.38059788942337036,0.12629172205924988,0.2857142984867096,0.2857142984867096
293,0.06588314812980732,134.6565414483133,0.04438986285904101,88.48267413981074,0.10606973618268967,0.4691442549228668,0.2857142984867096,0.2857142984867096
294,0.06573536618692244,129.49934627315622,0.04421663952426031,89.33440206308171,0.3770812749862671,0.13028070330619812,0.2857142984867096,0.2857142984867096
295,0.06476080924983017,134.9278758684008,0.0449008908549661,89.06463451818371,0.10932423919439316,0.46898287534713745,0.2857142984867096,0.2857142984867096
296,0.06508457251147562,129.17952197621972,0.04495387374949298,100.74160428044827,0.3771887719631195,0.13129320740699768,0.2857142984867096,0.2857142984867096
297,0.06498057253711609,133.81819389958588,0.04550718892480816,96.02108170592791,0.10758183151483536,0.4831995368003845,0.2857142984867096,0.2857142984867096
298,0.06642500465066495,128.6245153112475,0.045415742654128066,96.65758620348467,0.3741907477378845,0.13562624156475067,0.2857142984867096,0.2857142984867096
299,0.06636501255919079,133.56051665227528,0.04518865238669854,97.69146552366203,0.10502705723047256,0.4940343201160431,0.2857142984867096,0.2857142984867096
300,0.06737599069985176,129.1228597069797,0.04454818394413001,96.88712732322972,0.36829009652137756,0.13587599992752075,0.2857142984867096,0.2857142984867096
301,0.06755313528222104,134.4731304946535,0.044533899398704,92.9848894288073,0.10336679965257645,0.5076782703399658,0.2857142984867096,0.2857142984867096
302,0.0679718916264098,129.81608049137748,0.04292135202910252,91.68643344812388,0.36783307790756226,0.1324145495891571,0.2857142984867096,0.2857142984867096
303,0.06702201790553447,134.32113875723468,0.04276607401395794,94.75314993231088,0.10470731556415558,0.4974123537540436,0.2857142984867096,0.2857142984867096
304,0.06755290685206788,129.61509870923288,0.04167876106513148,96.7183361506865,0.3677702844142914,0.12918472290039062,0.2857142984867096,0.2857142984867096
305,0.06603606587498921,134.19013402639038,0.0415855043397308,98.32745183817761,0.10578195750713348,0.4822148084640503,0.2857142984867096,0.2857142984867096
306,0.06612938911425463,129.38048223754498,0.04076533703914267,96.3545584682858,0.3728070855140686,0.12390746176242828,0.2857142984867096,0.2857142984867096
307,0.06486567873131656,133.80692439656778,0.040524248319477894,99.32802588489012,0.10655609518289566,0.4602434039115906,0.2857142984867096,0.2857142984867096
308,0.06583455138881578,128.56528730574996,0.041015436349717486,101.08076305240469,0.37637752294540405,0.11923454701900482,0.2857142984867096,0.2857142984867096
309,0.06492761757231676,132.9966308348401,0.04113104932399697,101.90426987044872,0.10772457718849182,0.4398760199546814,0.2857142984867096,0.2857142984867096
310,0.06672816389934845,128.25584984308037,0.042890541791253095,100.71846028983835,0.3842412233352661,0.11517725139856339,0.2857142984867096,0.2857142984867096
311,0.06679675579832862,133.14073109073323,0.04337297073271354,92.67042266561849,0.11122676730155945,0.4189869463443756,0.2857142984867096,0.2857142984867096
312,0.06921826398577184,128.5786406974473,0.0462220449054706,90.53707594403419,0.38840892910957336,0.11190338432788849,0.2857142984867096,0.2857142984867096
313,0.06972562277658957,134.08179085444976,0.046560911630957526,87.4673826607441,0.11026478558778763,0.4103946387767792,0.2857142984867096,0.2857142984867096
314,0.07176743511174599,129.30157917606792,0.04781396271318561,99.6937941899511,0.38957932591438293,0.1073538213968277,0.2857142984867096,0.2857142984867096
315,0.07226031865525316,134.33866225143166,0.04845462618927281,89.85336576906741,0.11002717167139053,0.40629205107688904,0.2857142984867096,0.2857142984867096
316,0.07345650646196475,129.73391794938257,0.04875945444924997,79.25546404887606,0.3868924081325531,0.10567893832921982,0.2857142984867096,0.2857142984867096
317,0.07161862912216199,134.6587390684297,0.04721673940081049,76.60218003092254,0.1072545275092125,0.38133853673934937,0.2857142984867096,0.2857142984867096
318,0.07127195112784088,129.8515734500094,0.04635775219138078,66.84803418918038,0.37865981459617615,0.09791108220815659,0.2857142984867096,0.2857142984867096
319,0.06862705922280633,134.37242675966914,0.044274668024294035,61.14891253704116,0.10707303136587143,0.3488196134567261,0.2857142984867096,0.2857142984867096
320,0.06807180729082031,129.5844502601833,0.04411179727052042,55.0856529676754,0.37664052844047546,0.09400414675474167,0.2857142984867096,0.2857142984867096
321,0.06588555961926756,133.88331398825193,0.04256268427109997,59.374252228775596,0.10719988495111465,0.34036093950271606,0.2857142984867096,0.2857142984867096
322,0.06609620778583351,129.27469206589288,0.04130946910762429,46.49037256152215,0.3770473599433899,0.09285210072994232,0.2857142984867096,0.2857142984867096
323,0.06542320626714701,133.6898141931305,0.03974020642691898,44.26249206616391,0.109655000269413,0.34240469336509705,0.2857142984867096,0.2857142984867096
324,0.0669802812825983,129.17724563874995,0.03811167006673146,45.41697102382117,0.38825827836990356,0.09310666471719742,0.2857142984867096,0.2857142984867096
325,0.06732949314435684,133.30089974121782,0.0355786767928905,42.72294766086561,0.11380396783351898,0.3254553973674774,0.2857142984867096,0.2857142984867096
326,0.0687478547095458,128.75465720474537,0.033458344661569134,44.560809374150594,0.3946877717971802,0.08681632578372955,0.2857142984867096,0.2857142984867096
327,0.07025508372501142,133.36893197913645,0.03251400678658387,45.423128150676256,0.11400626599788666,0.3097587525844574,0.2857142984867096,0.2857142984867096
328,0.07286921968661962,128.53779811189835,0.033030806223159334,43.617218420833176,0.3960527777671814,0.09064538776874542,0.2857142984867096,0.2857142984867096
329,0.07346269820492321,133.57564053919523,0.03242321866887749,44.50785044544744,0.1134871393442154,0.31121501326560974,0.2857142984867096,0.2857142984867096
330,0.07542724964294557,128.69697137029294,0.03238110438414849,43.041201990811274,0.396216481924057,0.0897228792309761,0.2857142984867096,0.2857142984867096
331,0.07490098069798505,133.82615121263643,0.032713476572209875,41.761589062811254,0.11203094571828842,0.30112090706825256,0.2857142984867096,0.2857142984867096
332,0.07526288721788629,129.04527227923447,0.033092932709128574,44.63184042963683,0.39171698689460754,0.09224055707454681,0.2857142984867096,0.2857142984867096
333,0.07418151675120899,133.44193122596351,0.035048353259315275,48.628758266344505,0.10960274934768677,0.3395549952983856,0.2857142984867096,0.2857142984867096
334,0.07409468936117178,128.4739248144561,0.035513933056733456,64.29968722083352,0.3840223252773285,0.10928210616111755,0.2857142984867096,0.2857142984867096
335,0.0718102439341287,133.4075462571651,0.0375935275012722,79.0816028766298,0.10734415054321289,0.39312782883644104,0.2857142984867096,0.2857142984867096
336,0.07113709659346068,128.54455985270081,0.03780588700981525,80.76316669505049,0.3821810483932495,0.12361352145671844,0.2857142984867096,0.2857142984867096
337,0.0679074174590105,133.09302149294365,0.039425434119142524,86.00697811793205,0.10908284783363342,0.4226764440536499,0.2857142984867096,0.2857142984867096
338,0.06733727176618792,127.92269499511086,0.039919197367357453,80.0110184040517,0.38377687335014343,0.1289590299129486,0.2857142984867096,0.2857142984867096
339,0.06564362857926549,132.51216524184585,0.04066573482869303,84.83228137354959,0.11173947155475616,0.42625606060028076,0.2857142984867096,0.2857142984867096
340,0.06585895477346052,127.65223079370618,0.04102579194092198,81.75471406090172,0.3872087597846985,0.12803108990192413,0.2857142984867096,0.2857142984867096
341,0.06465109453816785,132.33589065091695,0.041443509127494775,84.90107481522723,0.11164498329162598,0.42741841077804565,0.2857142984867096,0.2857142984867096
342,0.06609421150916688,127.45862897008315,0.04177068144631167,85.49758330932563,0.38695308566093445,0.12967300415039062,0.2857142984867096,0.2857142984867096
343,0.06630431896284651,132.2387942389879,0.04259321742754783,89.71859837015602,0.1087649017572403,0.45318520069122314,0.2857142984867096,0.2857142984867096
344,0.068537967913476,127.57077275511705,0.04285080222536524,88.02030364821933,0.38250958919525146,0.13828279078006744,0.2857142984867096,0.2857142984867096
345,0.0691279351768358,132.04801474241177,0.04315171236425455,92.16186671317459,0.10635437071323395,0.4815046787261963,0.2857142984867096,0.2857142984867096
346,0.07042364542943404,127.00304418046441,0.04252935036373758,92.0220349738835,0.37600457668304443,0.14111721515655518,0.2857142984867096,0.2857142984867096
347,0.07014482723023197,131.12900054119154,0.04242865103835326,93.85136948793888,0.10540978610515594,0.48939353227615356,0.2857142984867096,0.2857142984867096
348,0.07002691855124754,126.55953566175087,0.04123629672321848,89.78442793368397,0.3752213418483734,0.13845418393611908,0.2857142984867096,0.2857142984867096
349,0.06810188550761648,130.9246785185844,0.040842269332173976,88.9842127943941,0.10546056926250458,0.4777134358882904,0.2857142984867096,0.2857142984867096
350,0.06767770915907013,126.13680077727261,0.040130684243064874,86.3594835964244,0.3747261166572571,0.13356098532676697,0.2857142984867096,0.2857142984867096
351,0.06568264175473204,130.45344966252676,0.0401318295064598,86.8546443078642,0.10612358152866364,0.4651963710784912,0.2857142984867096,0.2857142984867096
352,0.06590366295694909,125.84795654187232,0.04004555984744595,85.98103860763511,0.3794354796409607,0.12820880115032196,0.2857142984867096,0.2857142984867096
353,0.06477554374242962,129.92357876593218,0.039851913525118667,91.79334074517324,0.11038985103368759,0.4431002736091614,0.2857142984867096,0.2857142984867096
354,0.06665582333228032,125.29851253345605,0.04115432207683481,89.81825486039499,0.3955238461494446,0.1218273714184761,0.2857142984867096,0.2857142984867096
355,0.06678002983976308,129.81299538290497,0.04126376147664324,92.63728424056217,0.1147572472691536,0.4236772656440735,0.2857142984867096,0.2857142984867096
356,0.06937356254565318,125.55153504840956,0.04365055938980408,89.16633022993587,0.4056331515312195,0.11721774190664291,0.2857142984867096,0.2857142984867096
357,0.07013899630188764,130.3683998355409,0.04412191786820822,91.06902266101153,0.11466261744499207,0.4110623598098755,0.2857142984867096,0.2857142984867096
358,0.07232942782826016,126.2127697302667,0.046480632096382,87.63851163392064,0.4033464193344116,0.11347763240337372,0.2857142984867096,0.2857142984867096
359,0.07205868852394581,131.14911397333105,0.0459193280788223,86.57649179806043,0.11093112826347351,0.39589497447013855,0.2857142984867096,0.2857142984867096
360,0.07414531249749487,127.25034497398488,0.04825331624801254,80.60520281679861,0.3970344662666321,0.11004854738712311,0.2857142984867096,0.2857142984867096
361,0.07323234072556511,132.3642449099025,0.04740339469505668,76.15048766477672,0.10920988023281097,0.3929811418056488,0.2857142984867096,0.2857142984867096
362,0.0739958605723684,128.1648203911294,0.04787583021561424,69.75347902394512,0.3945862352848053,0.1056988388299942,0.2857142984867096,0.2857142984867096
363,0.07182426768933194,132.58930868011674,0.045762953916224924,66.87066837136288,0.1084117740392685,0.3622603714466095,0.2857142984867096,0.2857142984867096
364,0.07149930354490615,128.15220466234936,0.04546818275630672,63.48187370032529,0.3892950713634491,0.09678294509649277,0.2857142984867096,0.2857142984867096
365,0.06869918081879221,132.31146767821903,0.04310522235502796,58.72488625792152,0.1071300059556961,0.32998523116111755,0.2857142984867096,0.2857142984867096
366,0.06782320138790976,127.82122773120652,0.04183715625597009,58.96407364488098,0.3865097165107727,0.08935568481683731,0.2857142984867096,0.2857142984867096
367,0.06631956757790194,131.85322273078836,0.03948492620671061,54.30907046115155,0.10867021232843399,0.3000600337982178,0.2857142984867096,0.2857142984867096
368,0.06660978047941066,127.72584620498797,0.037984173583872044,56.88002152471379,0.3928923010826111,0.08160673081874847,0.2857142984867096,0.2857142984867096
369,0.06545106133134435,132.10366608580824,0.03553443015439895,54.8028731495053,0.11204993724822998,0.27066195011138916,0.2857142984867096,0.2857142984867096
370,0.06748881065181471,128.30748548735664,0.03407066839265683,54.06804387657888,0.4086150527000427,0.07543402910232544,0.2857142984867096,0.2857142984867096
371,0.06770797085160622,133.04843071917378,0.03207253207526337,54.90300229910539,0.11703255027532578,0.25595980882644653,0.2857142984867096,0.2857142984867096
372,0.07086347059677575,128.52965077791532,0.031553501874341756,54.05518307795074,0.41430145502090454,0.08086385577917099,0.2857142984867096,0.2857142984867096
373,0.07227003604709692,133.09913998128184,0.03141939629038937,53.42879093254714,0.11824453622102737,0.27499473094940186,0.2857142984867096,0.2857142984867096
374,0.07557573925593614,128.495377587091,0.030872221089445578,52.38793551297998,0.41634124517440796,0.08517249673604965,0.2857142984867096,0.2857142984867096
375,0.07616138177372211,132.77279838903587,0.030357829480748395,51.49089376873384,0.11570540070533752,0.26209181547164917,0.2857142984867096,0.2857142984867096
376,0.07794683653229312,127.43813155708372,0.029917268303931415,49.938464725314816,0.4079659581184387,0.08344287425279617,0.2857142984867096,0.2857142984867096
377,0.0768984374638562,132.083136956193,0.030683734652578842,49.30717935457879,0.10982855409383774,0.26148584485054016,0.2857142984867096,0.2857142984867096
378,0.0766196790592874,126.66804105330414,0.03150330530247804,50.41871482654627,0.3953937292098999,0.08977499604225159,0.2857142984867096,0.2857142984867096
379,0.07382694363023021,131.0901635238641,0.033759357590023895,55.381597646195274,0.10707606375217438,0.2991985082626343,0.2857142984867096,0.2857142984867096
380,0.0717339663465608,126.09100650518613,0.03428334122584015,60.25921424397595,0.3884590268135071,0.10521434247493744,0.2857142984867096,0.2857142984867096
381,0.06774677787507641,130.7429607779102,0.03616958288169724,63.315441091493675,0.1080218255519867,0.33223986625671387,0.2857142984867096,0.2857142984867096
382,0.06736641387180893,126.38384037488656,0.03562024010080804,65.95582540631476,0.3987097442150116,0.11280310899019241,0.2857142984867096,0.2857142984867096
383,0.06425819057783677,131.0581798583054,0.037765940829865355,69.52505814054936,0.11114933341741562,0.3574393391609192,0.2857142984867096,0.2857142984867096
384,0.06411414023566553,125.92742730970996,0.03804273890362809,68.73892160117296,0.40049973130226135,0.11971934139728546,0.2857142984867096,0.2857142984867096
385,0.06204189464255258,129.62790949303312,0.03963702535734557,70.77571263743378,0.11035684496164322,0.3620060086250305,0.2857142984867096,0.2857142984867096
